CHROM	START	END	N_SITES
34	10300000	10310000	652
34	10310000	10320000	766
34	10320000	10330000	639
34	10330000	10340000	1155
34	10340000	10350000	775
34	10350000	10360000	828
34	10360000	10370000	739
34	10370000	10380000	717
34	10380000	10390000	842
34	10390000	10400000	1132
34	10400000	10410000	656
34	10410000	10420000	1016
34	10420000	10430000	863
34	10430000	10440000	574
34	10440000	10450000	912
34	10450000	10460000	897
34	10460000	10470000	692
34	10470000	10480000	703
34	10480000	10490000	624
34	10490000	10500000	797
34	10500000	10510000	735
34	10510000	10520000	1210
34	10520000	10530000	817
34	10530000	10540000	548
34	10540000	10550000	782
34	10550000	10560000	1014
34	10560000	10570000	896
34	10570000	10580000	717
34	10580000	10590000	1104
34	10590000	10600000	865
34	10600000	10610000	1057
34	10610000	10620000	1122
34	10620000	10630000	575
34	10630000	10640000	828
34	10640000	10650000	919
34	10650000	10660000	517
34	10660000	10670000	635
34	10670000	10680000	805
34	10680000	10690000	820
34	10690000	10700000	747
34	10700000	10710000	526
34	10710000	10720000	614
34	10720000	10730000	843
34	10730000	10740000	840
34	10740000	10750000	1135
34	10750000	10760000	1030
34	10760000	10770000	753
34	10770000	10780000	1229
34	10780000	10790000	867
34	10790000	10800000	747
34	10800000	10810000	1152
34	10810000	10820000	929
34	10820000	10830000	1129
34	10830000	10840000	613
34	10840000	10850000	472
34	10850000	10860000	913
34	10860000	10870000	1134
34	10870000	10880000	891
34	10880000	10890000	273
34	10890000	10900000	698
34	10900000	10910000	577
34	10910000	10920000	463
34	10920000	10930000	144
34	10930000	10940000	262
34	10940000	10950000	533
34	10950000	10960000	591
34	10960000	10970000	729
34	10970000	10980000	646
34	10980000	10990000	612
34	10990000	11000000	924
34	11000000	11010000	700
34	11010000	11020000	821
34	11020000	11030000	722
34	11030000	11040000	572
34	11040000	11050000	701
34	11050000	11060000	818
34	11060000	11070000	873
34	11070000	11080000	1028
34	11080000	11090000	998
34	11090000	11100000	737
34	11100000	11110000	617
34	11110000	11120000	381
34	11120000	11130000	717
34	11130000	11140000	651
34	11140000	11150000	540
34	11150000	11160000	655
34	11160000	11170000	800
34	11170000	11180000	625
34	11180000	11190000	758
34	11190000	11200000	565
34	11200000	11210000	729
34	11210000	11220000	406
34	11220000	11230000	743
34	11230000	11240000	655
34	11240000	11250000	587
34	11250000	11260000	640
34	11260000	11270000	643
34	11270000	11280000	577
34	11280000	11290000	598
34	11290000	11300000	746
34	11300000	11310000	504
34	11310000	11320000	269
34	11320000	11330000	436
34	11330000	11340000	429
34	11340000	11350000	430
34	11350000	11360000	546
34	11360000	11370000	357
34	11370000	11380000	803
34	11380000	11390000	655
34	11390000	11400000	641
34	11400000	11410000	626
34	11410000	11420000	462
34	11420000	11430000	439
34	11430000	11440000	491
34	11440000	11450000	418
34	11450000	11460000	734
34	11460000	11470000	745
34	11470000	11480000	384
34	11480000	11490000	668
34	11490000	11500000	574
34	11500000	11510000	488
34	11510000	11520000	804
34	11520000	11530000	539
34	11530000	11540000	1166
34	11540000	11550000	766
34	11550000	11560000	758
34	11560000	11570000	610
34	11570000	11580000	380
34	11580000	11590000	608
34	11590000	11600000	752
34	11600000	11610000	580
34	11610000	11620000	398
34	11620000	11630000	466
34	11630000	11640000	276
34	11640000	11650000	508
34	11650000	11660000	607
34	11660000	11670000	1059
34	11670000	11680000	1095
34	11680000	11690000	607
34	11690000	11700000	1107
34	11700000	11710000	752
34	11710000	11720000	1009
34	11720000	11730000	327
34	11730000	11740000	512
34	11740000	11750000	726
34	11750000	11760000	539
34	11760000	11770000	829
34	11770000	11780000	403
34	11780000	11790000	506
34	11790000	11800000	1155
34	11800000	11810000	778
34	11810000	11820000	490
34	11820000	11830000	1015
34	11830000	11840000	532
34	11840000	11850000	1183
34	11850000	11860000	711
34	11860000	11870000	743
34	11870000	11880000	568
34	11880000	11890000	557
34	11890000	11900000	1034
34	11900000	11910000	748
34	11910000	11920000	770
34	11920000	11930000	840
34	11930000	11940000	1037
34	11940000	11950000	1007
34	11950000	11960000	1216
34	11960000	11970000	833
34	11970000	11980000	721
34	11980000	11990000	640
34	11990000	12000000	730
34	12000000	12010000	645
34	12010000	12020000	671
34	12020000	12030000	721
34	12030000	12040000	804
34	12040000	12050000	707
34	12050000	12060000	1065
34	12060000	12070000	664
34	12070000	12080000	512
34	12080000	12090000	897
34	12090000	12100000	471
34	12100000	12110000	309
34	12110000	12120000	339
34	12120000	12130000	324
34	12130000	12140000	137
34	12140000	12150000	53
34	12150000	12160000	0
34	12160000	12170000	4
34	12170000	12180000	0
34	12180000	12190000	0
34	12190000	12200000	0
34	12200000	12210000	0
34	12210000	12220000	0
34	12220000	12230000	465
34	12230000	12240000	118
34	12240000	12250000	141
34	12250000	12260000	88
34	12260000	12270000	149
34	12270000	12280000	605
34	12280000	12290000	243
34	12290000	12300000	709
34	12300000	12310000	274
34	12310000	12320000	227
34	12320000	12330000	473
34	12330000	12340000	173
34	12340000	12350000	1106
34	12350000	12360000	397
34	12360000	12370000	325
34	12370000	12380000	122
34	12380000	12390000	354
34	12390000	12400000	332
34	12400000	12410000	366
34	12410000	12420000	343
34	12420000	12430000	77
34	12430000	12440000	330
34	12440000	12450000	285
34	12450000	12460000	69
34	12460000	12470000	166
34	12470000	12480000	180
34	12480000	12490000	232
34	12490000	12500000	329
34	12500000	12510000	486
34	12510000	12520000	663
34	12520000	12530000	696
34	12530000	12540000	1076
34	12540000	12550000	874
34	12550000	12560000	1301
34	12560000	12570000	987
34	12570000	12580000	1307
34	12580000	12590000	956
34	12590000	12600000	1119
34	12600000	12610000	1270
34	12610000	12620000	1229
34	12620000	12630000	933
34	12630000	12640000	867
34	12640000	12650000	1141
34	12650000	12660000	1035
34	12660000	12670000	631
34	12670000	12680000	1406
34	12680000	12690000	1664
34	12690000	12700000	588
34	12700000	12710000	629
34	12710000	12720000	1100
34	12720000	12730000	875
34	12730000	12740000	902
34	12740000	12750000	765
34	12750000	12760000	396
34	12760000	12770000	732
34	12770000	12780000	1239
34	12780000	12790000	922
34	12790000	12800000	1273
34	12800000	12810000	943
34	12810000	12820000	1595
34	12820000	12830000	828
34	12830000	12840000	797
34	12840000	12850000	918
34	12850000	12860000	1074
34	12860000	12870000	805
34	12870000	12880000	994
34	12880000	12890000	1108
34	12890000	12900000	1280
34	12900000	12910000	724
34	12910000	12920000	674
34	12920000	12930000	879
34	12930000	12940000	962
34	12940000	12950000	783
34	12950000	12960000	1205
34	12960000	12970000	988
34	12970000	12980000	1170
34	12980000	12990000	943
34	12990000	13000000	1102
34	13000000	13010000	825
34	13010000	13020000	509
34	13020000	13030000	808
34	13030000	13040000	472
34	13040000	13050000	1061
34	13050000	13060000	909
34	13060000	13070000	593
34	13070000	13080000	962
34	13080000	13090000	956
34	13090000	13100000	1140
34	13100000	13110000	1278
34	13110000	13120000	900
34	13120000	13130000	1152
34	13130000	13140000	1000
34	13140000	13150000	1100
34	13150000	13160000	850
34	13160000	13170000	922
34	13170000	13180000	912
34	13180000	13190000	1091
34	13190000	13200000	1460
34	13200000	13210000	1042
34	13210000	13220000	565
34	13220000	13230000	893
34	13230000	13240000	298
34	13240000	13250000	1108
34	13250000	13260000	1001
34	13260000	13270000	1190
34	13270000	13280000	945
34	13280000	13290000	1244
34	13290000	13300000	1026
34	13300000	13310000	934
34	13310000	13320000	1125
34	13320000	13330000	1290
34	13330000	13340000	984
34	13340000	13350000	1321
34	13350000	13360000	1039
34	13360000	13370000	1236
34	13370000	13380000	1015
34	13380000	13390000	810
34	13390000	13400000	1059
34	13400000	13410000	1177
34	13410000	13420000	1015
34	13420000	13430000	678
34	13430000	13440000	827
34	13440000	13450000	1109
34	13450000	13460000	1250
34	13460000	13470000	848
34	13470000	13480000	1071
34	13480000	13490000	1317
34	13490000	13500000	606
34	13500000	13510000	962
34	13510000	13520000	789
34	13520000	13530000	1171
34	13530000	13540000	1215
34	13540000	13550000	1233
34	13550000	13560000	920
34	13560000	13570000	1070
34	13570000	13580000	751
34	13580000	13590000	555
34	13590000	13600000	598
34	13600000	13610000	1345
34	13610000	13620000	954
34	13620000	13630000	1084
34	13630000	13640000	1006
34	13640000	13650000	1120
34	13650000	13660000	1199
34	13660000	13670000	874
34	13670000	13680000	304
34	13680000	13690000	935
34	13690000	13700000	1169
34	13700000	13710000	370
34	13710000	13720000	770
34	13720000	13730000	487
34	13730000	13740000	1239
34	13740000	13750000	820
34	13750000	13760000	494
34	13760000	13770000	1181
34	13770000	13780000	844
34	13780000	13790000	1088
34	13790000	13800000	669
34	13800000	13810000	973
34	13810000	13820000	1029
34	13820000	13830000	936
34	13830000	13840000	964
34	13840000	13850000	960
34	13850000	13860000	1152
34	13860000	13870000	1117
34	13870000	13880000	1155
34	13880000	13890000	867
34	13890000	13900000	1095
34	13900000	13910000	1071
34	13910000	13920000	1427
34	13920000	13930000	954
34	13930000	13940000	1379
34	13940000	13950000	1042
34	13950000	13960000	684
34	13960000	13970000	1078
34	13970000	13980000	985
34	13980000	13990000	1370
34	13990000	14000000	1473
34	14000000	14010000	1004
34	14010000	14020000	981
34	14020000	14030000	1138
34	14030000	14040000	837
34	14040000	14050000	856
34	14050000	14060000	1059
34	14060000	14070000	1002
34	14070000	14080000	762
34	14080000	14090000	1327
34	14090000	14100000	721
34	14100000	14110000	1150
34	14110000	14120000	404
34	14120000	14130000	727
34	14130000	14140000	802
34	14140000	14150000	758
34	14150000	14160000	1037
34	14160000	14170000	1273
34	14170000	14180000	1150
34	14180000	14190000	1119
34	14190000	14200000	1054
34	14200000	14210000	1254
34	14210000	14220000	1009
34	14220000	14230000	594
34	14230000	14240000	923
34	14240000	14250000	976
34	14250000	14260000	1241
34	14260000	14270000	822
34	14270000	14280000	987
34	14280000	14290000	1170
34	14290000	14300000	1190
34	14300000	14310000	541
34	14310000	14320000	929
34	14320000	14330000	1557
34	14330000	14340000	814
34	14340000	14350000	853
34	14350000	14360000	912
34	14360000	14370000	850
34	14370000	14380000	859
34	14380000	14390000	1068
34	14390000	14400000	1049
34	14400000	14410000	1164
34	14410000	14420000	1372
34	14420000	14430000	1065
34	14430000	14440000	988
34	14440000	14450000	1061
34	14450000	14460000	1100
34	14460000	14470000	1052
34	14470000	14480000	1068
34	14480000	14490000	1125
34	14490000	14500000	1073
34	14500000	14510000	1255
34	14510000	14520000	1120
34	14520000	14530000	1160
34	14530000	14540000	971
34	14540000	14550000	818
34	14550000	14560000	831
34	14560000	14570000	1157
34	14570000	14580000	856
34	14580000	14590000	1046
34	14590000	14600000	992
34	14600000	14610000	1151
34	14610000	14620000	1067
34	14620000	14630000	914
34	14630000	14640000	1136
34	14640000	14650000	1081
34	14650000	14660000	830
34	14660000	14670000	1427
34	14670000	14680000	939
34	14680000	14690000	957
34	14690000	14700000	1504
34	14700000	14710000	1076
34	14710000	14720000	1363
34	14720000	14730000	1299
34	14730000	14740000	1012
34	14740000	14750000	888
34	14750000	14760000	720
34	14760000	14770000	1495
34	14770000	14780000	1152
34	14780000	14790000	1326
34	14790000	14800000	1197
34	14800000	14810000	1127
34	14810000	14820000	1385
34	14820000	14830000	1104
34	14830000	14840000	944
34	14840000	14850000	1163
34	14850000	14860000	845
34	14860000	14870000	588
34	14870000	14880000	1122
34	14880000	14890000	1031
34	14890000	14900000	875
34	14900000	14910000	1159
34	14910000	14920000	938
34	14920000	14930000	902
34	14930000	14940000	921
34	14940000	14950000	990
34	14950000	14960000	1322
34	14960000	14970000	821
34	14970000	14980000	867
34	14980000	14990000	1032
34	14990000	15000000	1156
34	15000000	15010000	823
34	15010000	15020000	876
34	15020000	15030000	942
34	15030000	15040000	1057
34	15040000	15050000	682
34	15050000	15060000	993
34	15060000	15070000	1054
34	15070000	15080000	1032
34	15080000	15090000	1075
34	15090000	15100000	911
34	15100000	15110000	1084
34	15110000	15120000	1112
34	15120000	15130000	1345
34	15130000	15140000	868
34	15140000	15150000	1346
34	15150000	15160000	952
34	15160000	15170000	1246
34	15170000	15180000	1125
34	15180000	15190000	1201
34	15190000	15200000	1725
34	15200000	15210000	1347
34	15210000	15220000	1361
34	15220000	15230000	1057
34	15230000	15240000	1224
34	15240000	15250000	1130
34	15250000	15260000	1476
34	15260000	15270000	747
34	15270000	15280000	942
34	15280000	15290000	1019
34	15290000	15300000	742
34	15300000	15310000	1249
34	15310000	15320000	1316
34	15320000	15330000	984
34	15330000	15340000	1110
34	15340000	15350000	1168
34	15350000	15360000	1155
34	15360000	15370000	1056
34	15370000	15380000	1139
34	15380000	15390000	1245
34	15390000	15400000	1142
34	15400000	15410000	1078
34	15410000	15420000	992
34	15420000	15430000	904
34	15430000	15440000	1357
34	15440000	15450000	1562
34	15450000	15460000	896
34	15460000	15470000	1323
34	15470000	15480000	1129
34	15480000	15490000	936
34	15490000	15500000	1127
34	15500000	15510000	638
34	15510000	15520000	790
34	15520000	15530000	1139
34	15530000	15540000	1293
34	15540000	15550000	1035
34	15550000	15560000	941
34	15560000	15570000	1191
34	15570000	15580000	1340
34	15580000	15590000	1128
34	15590000	15600000	1203
34	15600000	15610000	1478
34	15610000	15620000	971
34	15620000	15630000	1169
34	15630000	15640000	1122
34	15640000	15650000	985
34	15650000	15660000	994
34	15660000	15670000	1208
34	15670000	15680000	917
34	15680000	15690000	1142
34	15690000	15700000	1233
34	15700000	15710000	762
34	15710000	15720000	1205
34	15720000	15730000	680
34	15730000	15740000	1151
34	15740000	15750000	804
34	15750000	15760000	762
34	15760000	15770000	1324
34	15770000	15780000	908
34	15780000	15790000	1058
34	15790000	15800000	1286
34	15800000	15810000	610
34	15810000	15820000	636
34	15820000	15830000	1221
34	15830000	15840000	1054
34	15840000	15850000	1218
34	15850000	15860000	901
34	15860000	15870000	971
34	15870000	15880000	1057
34	15880000	15890000	1057
34	15890000	15900000	1278
34	15900000	15910000	1212
34	15910000	15920000	1217
34	15920000	15930000	975
34	15930000	15940000	1272
34	15940000	15950000	881
34	15950000	15960000	1107
34	15960000	15970000	1238
34	15970000	15980000	1225
34	15980000	15990000	930
34	15990000	16000000	951
34	16000000	16010000	787
34	16010000	16020000	765
34	16020000	16030000	1229
34	16030000	16040000	948
34	16040000	16050000	838
34	16050000	16060000	960
34	16060000	16070000	1180
34	16070000	16080000	933
34	16080000	16090000	697
34	16090000	16100000	999
34	16100000	16110000	908
34	16110000	16120000	1158
34	16120000	16130000	1295
34	16130000	16140000	1169
34	16140000	16150000	811
34	16150000	16160000	633
34	16160000	16170000	1182
34	16170000	16180000	960
34	16180000	16190000	1392
34	16190000	16200000	1041
34	16200000	16210000	986
34	16210000	16220000	996
34	16220000	16230000	1297
34	16230000	16240000	1197
34	16240000	16250000	1332
34	16250000	16260000	1135
34	16260000	16270000	1016
34	16270000	16280000	1205
34	16280000	16290000	685
34	16290000	16300000	886
34	16300000	16310000	601
34	16310000	16320000	916
34	16320000	16330000	1082
34	16330000	16340000	1432
34	16340000	16350000	1008
34	16350000	16360000	1054
34	16360000	16370000	900
34	16370000	16380000	1224
34	16380000	16390000	814
34	16390000	16400000	979
34	16400000	16410000	848
34	16410000	16420000	603
34	16420000	16430000	929
34	16430000	16440000	867
34	16440000	16450000	1432
34	16450000	16460000	777
34	16460000	16470000	819
34	16470000	16480000	789
34	16480000	16490000	1017
34	16490000	16500000	930
34	16500000	16510000	1058
34	16510000	16520000	1171
34	16520000	16530000	628
34	16530000	16540000	1103
34	16540000	16550000	1071
34	16550000	16560000	670
34	16560000	16570000	995
34	16570000	16580000	627
34	16580000	16590000	844
34	16590000	16600000	1071
34	16600000	16610000	1052
34	16610000	16620000	1301
34	16620000	16630000	1169
34	16630000	16640000	790
34	16640000	16650000	770
34	16650000	16660000	709
34	16660000	16670000	853
34	16670000	16680000	660
34	16680000	16690000	1203
34	16690000	16700000	473
34	16700000	16710000	290
34	16710000	16720000	1208
34	16720000	16730000	579
34	16730000	16740000	1164
34	16740000	16750000	1021
34	16750000	16760000	760
34	16760000	16770000	974
34	16770000	16780000	1023
34	16780000	16790000	901
34	16790000	16800000	913
34	16800000	16810000	985
34	16810000	16820000	925
34	16820000	16830000	1082
34	16830000	16840000	857
34	16840000	16850000	583
34	16850000	16860000	845
34	16860000	16870000	702
34	16870000	16880000	1047
34	16880000	16890000	759
34	16890000	16900000	984
34	16900000	16910000	1227
34	16910000	16920000	1321
34	16920000	16930000	794
34	16930000	16940000	1195
34	16940000	16950000	1006
34	16950000	16960000	1065
34	16960000	16970000	976
34	16970000	16980000	673
34	16980000	16990000	921
34	16990000	17000000	926
34	17000000	17010000	1284
34	17010000	17020000	925
34	17020000	17030000	878
34	17030000	17040000	836
34	17040000	17050000	817
34	17050000	17060000	850
34	17060000	17070000	810
34	17070000	17080000	654
34	17080000	17090000	816
34	17090000	17100000	1000
34	17100000	17110000	755
34	17110000	17120000	557
34	17120000	17130000	525
34	17130000	17140000	797
34	17140000	17150000	863
34	17150000	17160000	922
34	17160000	17170000	624
34	17170000	17180000	1050
34	17180000	17190000	980
34	17190000	17200000	622
34	17200000	17210000	769
34	17210000	17220000	334
34	17220000	17230000	601
34	17230000	17240000	439
34	17240000	17250000	828
34	17250000	17260000	583
34	17260000	17270000	527
34	17270000	17280000	860
34	17280000	17290000	898
34	17290000	17300000	1123
34	17300000	17310000	1019
34	17310000	17320000	633
34	17320000	17330000	659
34	17330000	17340000	730
34	17340000	17350000	903
34	17350000	17360000	957
34	17360000	17370000	667
34	17370000	17380000	629
34	17380000	17390000	934
34	17390000	17400000	787
34	17400000	17410000	940
34	17410000	17420000	682
34	17420000	17430000	975
34	17430000	17440000	700
34	17440000	17450000	658
34	17450000	17460000	699
34	17460000	17470000	960
